customerID,tenure,MonthlyCharges,Contract,TechSupport,OnlineSecurity,Churn_Probability,Risk_Level,Recommended_Action
4703-MQYKT,21,19.6,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
5692-ICXLW,31,90.7,Month-to-month,No,No,0.2,Low Risk,🎯 Assign dedicated support agent
0602-DDUML,57,69.75,Two year,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
2208-MPXIO,45,20.0,Two year,No internet service,No internet service,0.0,,✅ Monitor
1960-UYCNN,10,95.25,Month-to-month,No,No,0.29,Low Risk,🎯 Assign dedicated support agent
3190-FZATL,14,19.95,Month-to-month,No internet service,No internet service,0.02,Low Risk,💰 Offer annual plan discount
7336-RLLRH,27,80.85,One year,Yes,Yes,0.02,Low Risk,✅ Monitor
7710-JSYOA,69,93.3,Two year,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
9885-MFVSU,35,46.35,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
0607-MVMGC,45,78.75,One year,No,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
3365-SAIGS,17,83.55,Month-to-month,No,No,0.48,Medium Risk,🎯 Assign dedicated support agent
8022-BECSI,22,19.6,One year,No internet service,No internet service,0.0,,✅ Monitor
9993-LHIEB,67,67.85,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
0266-CLZKZ,67,105.65,Two year,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
7020-OZKXZ,9,75.5,Month-to-month,No,No,0.11,Low Risk,🔒 Offer OnlineSecurity add-on
3977-QCRSL,5,20.15,Month-to-month,No internet service,No internet service,0.03,Low Risk,✅ Monitor
0017-DINOC,54,45.2,Two year,Yes,Yes,0.03,Low Risk,✅ Monitor
7639-OPLNG,70,79.25,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
1492-QGCLU,53,85.7,Month-to-month,Yes,Yes,0.17,Low Risk,💰 Offer annual plan discount
7328-OWMOM,31,20.1,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
4418-LZMSV,13,61.8,Month-to-month,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
5155-AZQPB,28,49.9,Month-to-month,No,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
1087-GRUYI,38,20.4,Two year,No internet service,No internet service,0.0,,✅ Monitor
2546-KZAAT,52,75.4,One year,No,Yes,0.02,Low Risk,✅ Monitor
0181-RITDD,62,108.15,Two year,Yes,Yes,0.1,Low Risk,✅ Monitor
5989-PGKJB,16,86.25,Month-to-month,No,No,0.25,Low Risk,🎯 Assign dedicated support agent
8272-ONJLV,12,95.7,One year,No,No,0.23,Low Risk,🎯 Assign dedicated support agent
1488-PBLJN,72,116.85,Two year,Yes,Yes,0.0,,✅ Monitor
0308-GIQJT,71,105.75,One year,Yes,No,0.15,Low Risk,🔒 Offer OnlineSecurity add-on
3778-FOAQW,24,20.15,One year,No internet service,No internet service,0.0,,✅ Monitor
4452-ROHMO,15,19.6,Two year,No internet service,No internet service,0.0,,✅ Monitor
3090-LETTY,2,60.95,Month-to-month,No,Yes,0.05,Low Risk,📧 Send re-engagement email
5349-AZPEW,5,25.05,Month-to-month,No,No,0.14,Low Risk,🔒 Offer OnlineSecurity add-on
9720-JJJOR,41,60.3,One year,No,Yes,0.06,Low Risk,✅ Monitor
8100-HZZLJ,43,63.95,Month-to-month,No,Yes,0.07,Low Risk,💰 Offer annual plan discount
8775-ERLNB,1,74.3,Month-to-month,No,No,0.82,High Risk,📧 Send re-engagement email
8309-IEYJD,1,70.6,Month-to-month,No,No,0.23,Low Risk,📧 Send re-engagement email
7398-HPYZQ,71,90.55,Two year,Yes,Yes,0.0,,✅ Monitor
3546-GHEAE,7,19.45,Two year,No internet service,No internet service,0.0,,✅ Monitor
7361-YPXFS,28,64.45,Month-to-month,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
6557-BZXLQ,16,69.65,Month-to-month,No,No,0.45,Medium Risk,🔒 Offer OnlineSecurity add-on
2550-QHZGP,7,19.5,One year,No internet service,No internet service,0.0,,✅ Monitor
7519-JTWQH,69,110.5,Two year,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
2538-OIMXF,1,24.7,Month-to-month,No,No,0.16,Low Risk,📧 Send re-engagement email
8543-MSDMF,3,77.4,Month-to-month,No,Yes,0.14,Low Risk,📧 Send re-engagement email
1170-SASML,69,85.4,Month-to-month,No,No,0.08,Low Risk,🎯 Assign dedicated support agent
4872-JCVCA,71,47.6,Two year,Yes,Yes,0.0,,✅ Monitor
5346-BZCHP,69,19.4,Two year,No internet service,No internet service,0.0,,✅ Monitor
2038-LLMLM,48,103.85,Month-to-month,Yes,No,0.1,Low Risk,🔒 Offer OnlineSecurity add-on
1216-BGTSP,45,108.45,Month-to-month,Yes,Yes,0.11,Low Risk,💰 Offer annual plan discount
4138-NAXED,51,81.0,Month-to-month,No,No,0.1,Low Risk,🎯 Assign dedicated support agent
0744-BIKKF,72,86.65,Two year,Yes,Yes,0.0,,✅ Monitor
7483-IQWIB,37,92.95,Month-to-month,No,No,0.22,Low Risk,🎯 Assign dedicated support agent
5248-KWLAR,71,90.35,Two year,Yes,Yes,0.0,,✅ Monitor
7996-MHXLW,66,25.15,Two year,No internet service,No internet service,0.0,,✅ Monitor
7833-PKIHD,51,76.4,One year,Yes,Yes,0.04,Low Risk,✅ Monitor
7061-OVMIM,30,19.55,One year,No internet service,No internet service,0.05,Low Risk,✅ Monitor
5153-RTHKF,34,85.35,Month-to-month,No,No,0.23,Low Risk,🎯 Assign dedicated support agent
1852-QSWCD,64,24.8,Two year,No internet service,No internet service,0.0,,✅ Monitor
4832-VRBMR,65,103.15,One year,No,No,0.06,Low Risk,🎯 Assign dedicated support agent
9079-LWTFD,47,100.75,Month-to-month,Yes,Yes,0.06,Low Risk,💰 Offer annual plan discount
3392-EHMNK,67,94.1,Two year,Yes,No,0.01,Low Risk,🔒 Offer OnlineSecurity add-on
5986-WWXDV,39,19.35,One year,No internet service,No internet service,0.0,,✅ Monitor
3061-BCKYI,14,19.9,Month-to-month,No internet service,No internet service,0.01,Low Risk,💰 Offer annual plan discount
7901-TBKJX,56,101.05,Month-to-month,No,No,0.3,Low Risk,🎯 Assign dedicated support agent
7228-PAQPD,14,59.1,One year,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
7746-QYVCO,16,55.85,One year,No,Yes,0.02,Low Risk,✅ Monitor
5804-HYIEZ,70,106.05,Month-to-month,No,Yes,0.3,Low Risk,🎯 Assign dedicated support agent
9919-FZDED,72,84.1,Two year,No,Yes,0.01,Low Risk,🎯 Assign dedicated support agent
5934-TSSAU,23,75.3,Month-to-month,No,No,0.33,Medium Risk,🔒 Offer OnlineSecurity add-on
3486-KHMLI,21,24.7,Month-to-month,No internet service,No internet service,0.04,Low Risk,💰 Offer annual plan discount
6784-XYJAE,36,55.8,One year,No,No,0.11,Low Risk,🔒 Offer OnlineSecurity add-on
3933-DQPWX,50,39.7,Two year,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
6661-EIPZC,48,29.5,Month-to-month,Yes,No,0.08,Low Risk,🔒 Offer OnlineSecurity add-on
8957-THMOA,50,20.15,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
2251-PYLPB,72,79.55,Two year,Yes,Yes,0.0,,✅ Monitor
5555-RNPGT,10,24.8,Month-to-month,No internet service,No internet service,0.06,Low Risk,✅ Monitor
1057-FOGLZ,18,19.65,Month-to-month,No internet service,No internet service,0.02,Low Risk,💰 Offer annual plan discount
8087-LGYHQ,9,94.05,Month-to-month,No,No,0.4,Medium Risk,🎯 Assign dedicated support agent
4137-BTIKL,2,90.75,Month-to-month,No,Yes,0.12,Low Risk,📧 Send re-engagement email
2190-BCXEC,40,78.85,Month-to-month,Yes,No,0.35,Medium Risk,🔒 Offer OnlineSecurity add-on
6227-FBDXH,69,99.5,One year,No,No,0.03,Low Risk,🎯 Assign dedicated support agent
2911-WDXMV,18,80.55,Month-to-month,No,No,0.29,Low Risk,🎯 Assign dedicated support agent
7206-PQBBZ,11,70.2,Month-to-month,No,No,0.33,Medium Risk,🔒 Offer OnlineSecurity add-on
4547-FZJWE,55,59.45,One year,No,Yes,0.07,Low Risk,✅ Monitor
7422-WNBTY,33,93.35,Month-to-month,No,No,0.11,Low Risk,🎯 Assign dedicated support agent
0842-IWYCP,46,44.95,Month-to-month,No,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
3521-HTQTV,34,26.1,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
3744-ZBHON,3,20.2,Month-to-month,No internet service,No internet service,0.08,Low Risk,📧 Send re-engagement email
3373-DIUUN,30,21.25,Two year,No internet service,No internet service,0.0,,✅ Monitor
8383-SGHJU,33,59.4,One year,Yes,Yes,0.02,Low Risk,✅ Monitor
7607-QKKTJ,45,95.0,One year,No,No,0.02,Low Risk,🎯 Assign dedicated support agent
7707-PYBBH,40,61.9,Month-to-month,Yes,Yes,0.0,,💰 Offer annual plan discount
8984-HPEMB,71,118.65,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
4139-DETXS,72,64.45,Two year,Yes,Yes,0.0,,✅ Monitor
9779-DPNEJ,22,80.15,Month-to-month,No,No,0.5,Medium Risk,🎯 Assign dedicated support agent
9805-FILKB,46,20.2,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
5793-YOLJN,55,21.0,Two year,No internet service,No internet service,0.0,,✅ Monitor
0673-IGUQO,1,20.45,Month-to-month,No internet service,No internet service,0.12,Low Risk,📧 Send re-engagement email
4123-FCVCB,12,75.85,One year,Yes,No,0.08,Low Risk,🔒 Offer OnlineSecurity add-on
8819-IMISP,31,80.45,Month-to-month,No,No,0.18,Low Risk,🎯 Assign dedicated support agent
8311-UEUAB,67,75.5,Two year,No,Yes,0.09,Low Risk,✅ Monitor
5858-EAFCZ,1,44.45,Month-to-month,No,No,0.41,Medium Risk,📧 Send re-engagement email
1163-ONYEY,41,74.55,Month-to-month,No,Yes,0.05,Low Risk,💰 Offer annual plan discount
5656-MJEFC,42,48.15,Two year,Yes,Yes,0.0,,✅ Monitor
6082-OQFBA,23,19.65,One year,No internet service,No internet service,0.0,,✅ Monitor
8974-OVACP,1,20.15,Month-to-month,No internet service,No internet service,0.2083781261861486,Low Risk,📧 Send re-engagement email
4010-YLMVT,56,106.6,Month-to-month,No,Yes,0.05,Low Risk,🎯 Assign dedicated support agent
1379-FRVEB,15,91.0,Month-to-month,No,No,0.61,High Risk,🎯 Assign dedicated support agent
8612-GXIDD,12,25.4,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
6288-CHQJB,54,69.95,Two year,Yes,Yes,0.0,,✅ Monitor
8160-HOWOX,7,66.85,Month-to-month,No,No,0.31,Medium Risk,🔒 Offer OnlineSecurity add-on
6648-INWPS,16,20.15,Month-to-month,No internet service,No internet service,0.08,Low Risk,💰 Offer annual plan discount
4223-BKEOR,21,64.85,One year,No,Yes,0.06,Low Risk,✅ Monitor
4079-VTGLK,30,74.85,Two year,No,No,0.09,Low Risk,🔒 Offer OnlineSecurity add-on
1763-WQFUK,3,50.5,Month-to-month,Yes,No,0.07,Low Risk,📧 Send re-engagement email
1391-UBDAR,11,72.9,Month-to-month,No,No,0.13,Low Risk,🔒 Offer OnlineSecurity add-on
8894-JVDCV,62,115.05,One year,Yes,Yes,0.04,Low Risk,✅ Monitor
2023-VQFDL,18,19.0,Month-to-month,No internet service,No internet service,0.04,Low Risk,💰 Offer annual plan discount
1345-GKDZZ,6,19.55,Month-to-month,No internet service,No internet service,0.02,Low Risk,✅ Monitor
2014-MKGMH,46,101.1,One year,No,No,0.08,Low Risk,🎯 Assign dedicated support agent
5628-FCGYG,21,84.1,Month-to-month,No,No,0.73,High Risk,🎯 Assign dedicated support agent
2560-WBWXF,68,24.15,Two year,No internet service,No internet service,0.0,,✅ Monitor
0248-IPDFW,1,50.1,Month-to-month,No,No,0.24,Low Risk,📧 Send re-engagement email
7978-DKUQH,25,74.6,Month-to-month,No,No,0.15,Low Risk,🔒 Offer OnlineSecurity add-on
4335-UPJSI,24,19.75,Two year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
1784-EZDKJ,51,106.8,One year,No,No,0.11,Low Risk,🎯 Assign dedicated support agent
9297-FVVDH,57,84.5,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
8007-YYPWD,15,25.05,Two year,No internet service,No internet service,0.0,,✅ Monitor
7101-HRBLJ,72,83.7,Two year,Yes,Yes,0.0,,✅ Monitor
6635-CPNUN,28,96.6,Month-to-month,No,No,0.13,Low Risk,🎯 Assign dedicated support agent
5453-YBTWV,70,101.1,Two year,Yes,Yes,0.0,,✅ Monitor
5039-LZRQT,13,20.2,One year,No internet service,No internet service,0.0,,✅ Monitor
2931-VUVJN,59,94.05,One year,Yes,Yes,0.01,Low Risk,✅ Monitor
6418-PIQSP,62,81.0,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
8220-OCUFY,21,60.25,One year,Yes,Yes,0.02,Low Risk,✅ Monitor
3995-WFCSM,2,60.85,Month-to-month,No,No,0.23,Low Risk,📧 Send re-engagement email
1895-QTKDO,1,43.95,Month-to-month,No,No,0.24,Low Risk,📧 Send re-engagement email
2038-OEQZH,4,86.05,Month-to-month,No,No,0.23,Low Risk,🎯 Assign dedicated support agent
1178-PZGAB,19,20.25,One year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
2626-VEEWG,67,19.4,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
2878-RMWXY,72,102.65,Two year,No,Yes,0.04,Low Risk,🎯 Assign dedicated support agent
1657-DYMBM,53,19.9,Two year,No internet service,No internet service,0.0,,✅ Monitor
7311-MQJCH,5,19.55,One year,No internet service,No internet service,0.08,Low Risk,✅ Monitor
7375-WMVMT,71,95.5,Two year,Yes,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
1136-XGEQU,50,84.15,One year,Yes,No,0.07,Low Risk,🔒 Offer OnlineSecurity add-on
2530-FMFXO,56,103.2,Two year,Yes,No,0.08,Low Risk,🔒 Offer OnlineSecurity add-on
6844-DZKRF,2,50.2,Month-to-month,Yes,No,0.12,Low Risk,📧 Send re-engagement email
5970-GHJAW,46,19.95,Two year,No internet service,No internet service,0.0,,✅ Monitor
8879-XUAHX,71,116.25,Two year,Yes,Yes,0.0,,✅ Monitor
3689-MOZGR,29,31.2,Month-to-month,Yes,No,0.1,Low Risk,🔒 Offer OnlineSecurity add-on
4195-PNGZS,69,24.45,Two year,No internet service,No internet service,0.0,,✅ Monitor
5003-XZWWO,71,84.2,Two year,Yes,No,0.0,,🔒 Offer OnlineSecurity add-on
7622-FWGEW,56,85.65,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
6922-NCEDI,56,21.2,One year,No internet service,No internet service,0.0,,✅ Monitor
9891-NQDBD,28,25.55,One year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
6131-IUNXN,19,20.2,Month-to-month,No internet service,No internet service,0.0,,💰 Offer annual plan discount
8548-AWOFC,66,63.85,Month-to-month,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
9798-DRYDS,17,61.95,One year,Yes,No,0.11,Low Risk,🔒 Offer OnlineSecurity add-on
8532-UEFWH,52,25.75,Two year,No internet service,No internet service,0.03,Low Risk,✅ Monitor
6296-DDOOR,19,58.2,One year,No,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
7951-VRDVK,36,85.85,One year,Yes,Yes,0.15,Low Risk,✅ Monitor
4815-YOSUK,72,104.9,One year,Yes,Yes,0.03,Low Risk,✅ Monitor
0380-NEAVX,34,99.85,One year,No,No,0.1,Low Risk,🎯 Assign dedicated support agent
4365-MSDYN,8,19.55,Month-to-month,No internet service,No internet service,0.01,Low Risk,✅ Monitor
7036-TYDEC,69,104.0,Two year,Yes,No,0.28,Low Risk,🔒 Offer OnlineSecurity add-on
5802-ADBRC,50,104.4,One year,No,Yes,0.18,Low Risk,🎯 Assign dedicated support agent
8076-FEZKJ,10,19.5,One year,No internet service,No internet service,0.0,,✅ Monitor
5197-YPYBZ,12,25.25,Two year,No internet service,No internet service,0.0,,✅ Monitor
4312-GVYNH,70,49.85,Two year,Yes,Yes,0.0,,✅ Monitor
8495-LJDFO,64,108.95,Month-to-month,Yes,Yes,0.06,Low Risk,💰 Offer annual plan discount
0839-JTCUD,66,89.9,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
5494-WOZRZ,71,82.0,Two year,Yes,Yes,0.0,,✅ Monitor
1302-UHBDD,20,89.95,Month-to-month,No,No,0.38,Medium Risk,🎯 Assign dedicated support agent
2234-EOFPT,72,79.35,Two year,Yes,Yes,0.0,,✅ Monitor
8619-IJNDK,71,64.05,Two year,Yes,Yes,0.05,Low Risk,✅ Monitor
8378-LKJAF,38,101.15,Month-to-month,No,No,0.53,Medium Risk,🎯 Assign dedicated support agent
1153-GNOLC,33,39.1,One year,No,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
3298-QEICA,23,34.6,Two year,Yes,Yes,0.0,,✅ Monitor
0788-DXBFY,58,19.55,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
3597-YASZG,70,104.45,Two year,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
3496-LFSZU,4,70.5,Month-to-month,No,No,0.3,Low Risk,🔒 Offer OnlineSecurity add-on
5242-UOWHD,45,20.35,Two year,No internet service,No internet service,0.0,,✅ Monitor
6479-SZPLM,36,19.45,Two year,No internet service,No internet service,0.0,,✅ Monitor
8097-VBQTZ,54,69.9,Month-to-month,Yes,Yes,0.02,Low Risk,💰 Offer annual plan discount
4500-HKANN,23,59.7,Two year,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
9917-KWRBE,41,78.35,One year,No,Yes,0.01,Low Risk,✅ Monitor
3420-ZDBMA,5,71.45,Month-to-month,No,No,0.18,Low Risk,🔒 Offer OnlineSecurity add-on
2212-LYASK,27,45.85,One year,No,No,0.08,Low Risk,🔒 Offer OnlineSecurity add-on
1393-IMKZG,1,95.85,Month-to-month,Yes,No,0.33,Medium Risk,📧 Send re-engagement email
8069-RHUXK,67,35.7,Two year,Yes,Yes,0.0,,✅ Monitor
3398-GCPMU,72,89.55,Two year,Yes,Yes,0.0,,✅ Monitor
2908-WGAXL,56,24.95,Two year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
3378-AJRAO,44,24.85,One year,No internet service,No internet service,0.0,,✅ Monitor
1013-QCWAM,66,100.8,Month-to-month,No,No,0.24,Low Risk,🎯 Assign dedicated support agent
6050-FFXES,69,105.35,Two year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
0362-RAOQO,40,19.65,Two year,No internet service,No internet service,0.0,,✅ Monitor
9554-DFKIC,30,54.45,Month-to-month,No,Yes,0.0,,💰 Offer annual plan discount
5527-ACHSO,11,70.5,Month-to-month,Yes,No,0.1,Low Risk,🔒 Offer OnlineSecurity add-on
0829-DDVLK,15,20.1,One year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
1399-UBQIU,11,69.35,Month-to-month,No,No,0.13,Low Risk,🔒 Offer OnlineSecurity add-on
1813-JLKWR,64,19.8,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
0336-PIKEI,72,74.4,Two year,Yes,Yes,0.04,Low Risk,✅ Monitor
7322-OCWHC,72,93.05,Two year,Yes,Yes,0.0,,✅ Monitor
9537-VHDTA,1,51.2,Month-to-month,No,Yes,0.21,Low Risk,📧 Send re-engagement email
4957-TIALW,15,65.6,One year,Yes,Yes,0.01,Low Risk,✅ Monitor
2054-PJOCK,60,80.55,One year,Yes,No,0.07,Low Risk,🔒 Offer OnlineSecurity add-on
9150-HEPMB,56,52.7,One year,No,Yes,0.03,Low Risk,✅ Monitor
9030-QGZNL,8,20.85,Two year,No internet service,No internet service,0.03,Low Risk,✅ Monitor
3126-WQMGH,49,52.15,Month-to-month,No,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
7176-WRTNX,70,114.95,Two year,Yes,Yes,0.11,Low Risk,✅ Monitor
5732-IKGQH,52,104.45,One year,Yes,Yes,0.14,Low Risk,✅ Monitor
9239-GZHZE,72,113.65,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
7205-BAIAD,40,20.6,Two year,No internet service,No internet service,0.0,,✅ Monitor
0093-EXYQL,40,91.55,Month-to-month,No,No,0.17,Low Risk,🎯 Assign dedicated support agent
8064-RAVOH,1,49.85,Month-to-month,No,No,0.32,Medium Risk,📧 Send re-engagement email
0219-QAERP,30,19.8,One year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
9168-INPSZ,44,104.15,Month-to-month,Yes,No,0.2,Low Risk,🔒 Offer OnlineSecurity add-on
0015-UOCOJ,7,48.2,Month-to-month,No,Yes,0.47,Medium Risk,✅ Monitor
5334-AFQJB,72,25.1,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
2754-SDJRD,8,100.15,Month-to-month,Yes,No,0.72,High Risk,🔒 Offer OnlineSecurity add-on
8963-JLGJT,3,55.9,Month-to-month,No,Yes,0.07,Low Risk,📧 Send re-engagement email
1465-LNTLJ,8,64.4,Month-to-month,Yes,No,0.2,Low Risk,🔒 Offer OnlineSecurity add-on
2135-DQWAQ,5,85.3,Month-to-month,No,No,0.21,Low Risk,🎯 Assign dedicated support agent
4056-QHXHZ,72,107.45,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
7401-JIXNM,54,91.3,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
9339-FIIJL,72,85.95,Two year,Yes,No,0.0,,🔒 Offer OnlineSecurity add-on
4706-DGAHW,1,45.2,Month-to-month,No,No,0.51,Medium Risk,📧 Send re-engagement email
6670-MFRPK,69,79.2,Two year,No,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
6177-PEVRA,48,55.5,Two year,No,Yes,0.01,Low Risk,✅ Monitor
4813-HQMGZ,8,90.25,Month-to-month,Yes,No,0.24,Low Risk,🔒 Offer OnlineSecurity add-on
7579-KKLOE,71,91.25,Two year,Yes,Yes,0.0,,✅ Monitor
8402-EIVQS,67,100.9,One year,No,Yes,0.09,Low Risk,🎯 Assign dedicated support agent
4947-DSMXK,34,97.7,Month-to-month,No,No,0.43,Medium Risk,🎯 Assign dedicated support agent
7245-NIIWQ,3,69.85,Month-to-month,No,No,0.16,Low Risk,📧 Send re-engagement email
0002-ORFBO,9,65.6,One year,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
3324-OIRTO,71,104.65,One year,No,Yes,0.11,Low Risk,🎯 Assign dedicated support agent
5414-OFQCB,57,90.45,Two year,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
4967-WPNCF,72,63.7,Two year,Yes,Yes,0.0,,✅ Monitor
8552-OBVRU,48,104.5,Month-to-month,Yes,Yes,0.15,Low Risk,💰 Offer annual plan discount
8499-BRXTD,18,20.1,One year,No internet service,No internet service,0.0,,✅ Monitor
9154-QDGTH,43,104.3,One year,Yes,No,0.14,Low Risk,🔒 Offer OnlineSecurity add-on
8197-BFWVU,72,93.25,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
2577-GVSIL,35,73.45,One year,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
9367-OIUXP,4,20.7,Month-to-month,No internet service,No internet service,0.04,Low Risk,✅ Monitor
6770-UAYGJ,49,25.25,Two year,No internet service,No internet service,0.0,,✅ Monitor
6463-HHXJR,71,100.5,Two year,No,Yes,0.01,Low Risk,🎯 Assign dedicated support agent
7928-VJYAB,11,90.6,Month-to-month,No,No,0.53,Medium Risk,🎯 Assign dedicated support agent
1187-WILMM,63,89.4,Two year,Yes,Yes,0.0,,✅ Monitor
9776-OJUZI,65,95.45,Month-to-month,No,No,0.09,Low Risk,🎯 Assign dedicated support agent
1306-RPWXZ,49,20.45,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
3097-PYWXL,4,19.95,Month-to-month,No internet service,No internet service,0.08,Low Risk,✅ Monitor
2266-SJNAT,72,109.15,One year,Yes,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
0869-PAPRP,26,85.7,Month-to-month,No,No,0.16,Low Risk,🎯 Assign dedicated support agent
4238-JSSWH,35,102.05,Month-to-month,No,No,0.28,Low Risk,🎯 Assign dedicated support agent
